CODUSU;ANO4;TRIMESTRE;NRO_HOGAR;REALIZADA;REGION;MAS_500;AGLOMERADO;PONDERA;IV1;IV1_ESP;IV2;IV3;IV3_ESP;IV4;IV5;IV6;IV7;IV7_ESP;IV8;IV9;IV10;IV11;IV12_1;IV12_2;IV12_3;II1;II2;II3;II3_1;II4_1;II4_2;II4_3;II5;II5_1;II6;II6_1;II7;II7_ESP;II8;II8_ESP;II9;V1;V2;V21;V22;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19_A;V19_B;IX_TOT;IX_MEN10;IX_MAYEQ10;ITF;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCF;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;PONDIH;VII1_1;VII1_2;VII2_1;VII2_2;VII2_3;VII2_4;TIPO_HOGAR
TQRMNOQYYHKMLNCDEIOAH00871908;2024;3;1;1;43;N;38;177;1;;5;1;;1;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;2600000;10;10;10;;10;10;1300000;10;10;10;;10;10;269;2;1;98;0;0;0;Nuclear
TQRMNOPUVHKLKUCDEHIBB00871909;2024;3;1;1;40;N;22;106;1;;3;2;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;3;0;3;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;2;3;0;0;0;Nuclear
TQRMNOTQYHJKKNCDEFOCD00866462;2024;3;1;1;41;N;8;974;2;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;1;1;1;1;1;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;250000;1;1;1;;1;2;250000;4;4;5;;4;7;1404;1;0;98;0;0;0;Unipersonal
TQRMNORWYHKMKOCDEFOCD00871910;2024;3;1;1;41;N;8;306;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;380000;2;2;3;;2;4;95000;1;1;2;;1;2;432;1;0;98;0;0;0;Nuclear
TQRMNOQTTHMKKPCDEFOCD00852445;2024;3;1;1;41;N;8;825;2;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;3;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;790000;5;5;7;;5;8;197500;3;3;4;;3;5;929;1;0;3;4;0;0;Nuclear
TQRMNOPURHLMLOCDEFPCH00804421;2024;3;1;1;44;N;9;291;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;1600000;8;9;7;;9;7;400000;6;7;5;;7;5;446;2;0;1;0;0;0;Nuclear
TQRMNOQXXHLMLOCDEFPCH00804422;2024;3;1;1;44;N;9;235;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;4;2;0;1;1;2;2;0;2;0;1;;1;;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;1778000;9;9;8;;9;7;444500;7;7;5;;7;5;352;1;2;3;0;0;0;Nuclear
TQRMNOQYQHLMLOCDEFPCH00804423;2024;3;1;1;44;N;9;95;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;160000;1;1;1;;1;1;160000;2;2;1;;2;1;109;1;0;98;0;0;0;Unipersonal
TQRMNOPTQHKOLOCDEFPCH00871911;2024;3;1;1;44;N;9;248;1;;2;1;;4;1;1;1;;1;1;1;1;2;1;2;2;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;0;3;453000;2;3;2;;3;2;151000;2;2;1;;2;1;307;1;2;98;0;0;0;Nuclear
TQRMNOPSPHMNLOCDEFPCH00809559;2024;3;1;1;44;N;9;101;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;0;2;1150000;7;7;6;;7;5;575000;8;8;7;;8;6;104;1;0;98;0;0;0;Nuclear
TQRMNOPRTHMMLPCDEFPCH00809561;2024;3;1;1;44;N;9;83;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;900000;5;6;4;;6;4;900000;9;9;9;;10;8;96;1;0;98;0;0;0;Unipersonal
TQRMNOSTRHLOLQCDEFPCH00804430;2024;3;1;1;44;N;9;466;1;;2;1;;4;2;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1000000;6;6;5;;7;5;1000000;9;10;9;;10;9;520;1;0;98;0;0;0;Unipersonal
TQRMNOQUSHJMLNCDEIOAH00866745;2024;3;1;1;43;N;38;242;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;325000;2;2;2;;2;2;325000;5;5;5;;6;5;251;1;0;98;0;0;0;Unipersonal
TQRMNOQPYHLOLMCDEHLEH00806070;2024;3;1;1;40;N;25;143;1;;2;1;;2;2;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;2;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;0;2;100000;1;1;1;;1;1;50000;1;1;1;;1;1;158;1;2;98;0;0;0;Nuclear
TQRMNOWSXHJOKSCDEHLEH00866713;2024;3;1;1;40;N;25;381;1;;2;1;;2;2;1;1;;1;1;1;2;2;2;2;1;1;2;0;2;2;2;0;0;0;0;6;;2;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;2;2;2;0;2;600000;3;4;4;;4;5;300000;4;5;6;;5;8;426;1;2;98;0;0;0;Nuclear
TQRMNOQPUHKMLRCDEFJAH00871997;2024;3;1;1;43;N;3;481;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;1;1;2;2;2;2;4;2;2;1300000;7;8;7;;8;7;325000;5;5;5;;6;4;776;1;2;98;0;0;0;Nuclear
TQRMNORUXHJNLRCDEFJAH00865896;2024;3;1;1;43;N;3;183;1;;3;1;;2;1;1;1;;1;1;1;1;2;1;2;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;506000;3;3;3;;3;3;253000;4;4;3;;4;2;385;2;0;98;0;0;0;Nuclear
TQRMNOTSRHLKLNCDEFJAH00808789;2024;3;2;1;43;N;3;446;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;1;1380000;8;8;8;;8;7;690000;8;9;8;;9;8;528;1;0;98;0;0;0;Nuclear
TQRMNOXYSHJMLPCDEHIBB00866741;2024;3;1;1;40;N;22;92;1;;2;1;;2;1;1;1;;1;1;1;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;4;0;4;912000;6;6;6;;6;6;228000;3;3;5;;4;5;96;2;0;98;0;0;0;Nuclear
TQRMNOPPXHLOLQCDEHIBB00805853;2024;3;1;1;40;N;22;125;1;;3;1;;2;1;1;1;;1;1;1;2;2;2;2;3;1;2;0;1;2;2;2;0;2;0;8;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;0;1;1450000;8;8;9;;8;8;1450000;10;10;10;;10;10;134;1;0;98;0;0;0;Unipersonal
TQRMNOSSYHJOLQCDEHIBB00866304;2024;3;1;1;40;N;22;228;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;1750000;9;9;9;;9;9;437500;6;7;8;;7;8;239;2;0;98;0;0;0;Nuclear
TQRMNOQPQHLMKMCDEGJBF00804979;2024;3;1;1;43;S;13;628;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;4;0;4;1700000;8;9;9;8;;9;425000;6;7;6;6;;6;795;1;0;98;0;0;0;Nuclear
TQRMNOQPRHLMKMCDEGJBF00804980;2024;3;1;1;43;S;13;633;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;5;1;4;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;0;3;4;0;0;Extendido
TQRMNOPTTHJOKMCDEGJBF00871998;2024;3;1;1;43;S;13;1014;2;;3;1;;2;1;1;1;;1;1;1;2;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;4;0;4;2300000;9;10;10;9;;10;575000;8;8;8;8;;8;1081;1;0;98;0;0;0;Nuclear
TQRMNOQQTHMMMOCDEGJBF00809899;2024;3;1;1;43;S;13;781;1;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;3000000;10;10;10;10;;10;750000;9;9;9;9;;9;817;2;0;98;0;0;0;Nuclear
TQRMNOQVUHJMKQCDEIMBF00865686;2024;3;1;1;43;N;36;149;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;Nuclear
TQRMNOQRWHMMKSCDEIMBF00812980;2024;3;1;1;43;N;36;137;1;;2;2;;2;2;2;1;;1;1;2;1;2;1;2;2;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;265000;1;1;1;;1;1;132500;2;2;1;;2;1;321;2;0;98;0;0;0;Nuclear
TQRMNOUUXHMMKSCDEIMBF00812989;2024;3;1;1;43;N;36;160;1;;2;1;;2;2;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;2;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;712000;4;5;4;;5;5;237333,33;3;4;3;;4;3;71;1;0;98;0;0;0;Nuclear
TQRMNORSYHKOKSCDEGIBJ00871999;2024;3;1;1;41;N;12;238;1;;4;1;;4;1;1;1;;1;1;1;1;1;2;2;4;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1020000;6;7;8;;7;8;510000;7;8;9;;8;9;235;1;2;98;0;0;0;Nuclear
TQRMNOPYWHMLKQCDEGIBJ00809786;2024;3;1;1;41;N;12;652;2;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;2;1;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;550000;3;3;5;;4;4;550000;8;8;9;;8;9;676;1;0;98;0;0;0;Unipersonal
TQRMNOSUPHLOLMCDEGIBJ00804746;2024;3;1;1;41;N;12;378;1;;3;1;;4;1;1;1;;1;1;1;1;1;2;2;4;3;2;0;1;1;1;2;0;2;0;1;;2;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;1225141;7;8;9;;8;9;306285,25;5;5;7;;5;6;392;2;0;1;0;0;0;Nuclear
TQRMNOQSYHMOKRCDEGIBJ00809792;2024;3;1;1;41;N;12;321;1;;3;2;;4;1;1;1;;1;1;1;2;1;2;2;3;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;4;0;4;340000;2;2;3;;2;2;85000;1;1;1;;1;1;314;2;0;1;0;0;0;Nuclear
TQRMNOSQWHMOKRCDEGIBJ00809793;2024;3;1;1;41;N;12;533;1;;9;1;;4;1;1;1;;1;1;1;2;1;2;2;9;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1200000;7;7;9;;8;9;600000;8;8;9;;9;10;531;1;0;2;0;0;0;Nuclear
TQRMNOPPTHJLLMCDEGIBJ00865699;2024;3;1;1;41;N;12;697;2;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;1;2;1;2;2;2;2;2;1;1;2;2;1;2;2;2;3;1;2;595000;3;4;5;;4;4;198333,33;3;3;4;;3;3;729;2;0;1;0;0;0;Nuclear
TQRMNOQUVHMOKUCDEFOCD00809419;2024;3;1;1;41;N;8;369;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;350000;2;2;3;;2;4;116666,67;1;1;2;;2;3;557;1;0;98;0;0;0;Nuclear
TQRMNOQRTHJMLNCDEGIBJ00865649;2024;3;1;1;41;N;12;374;3;;2;2;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;850000;5;6;7;;6;7;283333,33;4;4;6;;5;6;371;2;0;1;3;0;0;Nuclear
TQRMNOSPSHJOLOCDEGIBJ00865650;2024;3;1;1;41;N;12;377;2;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;2;2;2;0;0;0;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;2;2;1;1;440000;2;2;4;;3;3;220000;3;3;5;;4;4;368;1;0;98;0;0;0;Nuclear
TQRMNOQPVHLMLOCDEGIBJ00804794;2024;3;1;1;41;N;12;209;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;5;4;1;1;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;4;1;3;859554;5;6;7;;6;7;214888,5;3;3;5;;4;4;212;1;0;98;0;0;0;Nuclear
TQRMNOPQTHJOLPCDEGIBJ00865992;2024;3;1;1;41;N;12;170;1;;3;1;;4;1;1;1;;1;1;1;1;1;2;2;3;1;2;0;2;1;2;2;0;2;0;1;;2;;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;753862;4;5;7;;5;6;376931;6;6;8;;6;8;169;1;0;98;0;0;0;Nuclear
TQRMNORPUHLNLPCDEGIBJ00804748;2024;3;1;1;41;N;12;374;2;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;1;1;2;2;2;0;0;0;0;1;;2;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;1;0;1;450000;2;3;4;;3;3;450000;7;7;9;;7;8;376;1;0;98;0;0;0;Unipersonal
TQRMNORURHKMLNCDEGIBJ00872076;2024;3;1;1;41;N;12;368;1;;3;1;;1;1;1;1;;1;1;1;1;2;1;2;3;2;2;0;1;2;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;4;0;4;760000;4;5;7;;5;6;190000;3;3;4;;3;3;364;1;2;98;0;0;0;Nuclear
TQRMNOQTUHMNLQCDEGIBJ00809782;2024;3;1;1;41;N;12;372;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;1096000;6;7;8;;7;8;219200;3;3;5;;4;4;370;2;0;98;0;0;0;Extendido
TQRMNOTSWHMMMRCDEIJAH00812223;2024;3;1;1;1;S;33;1494;2;;1;2;;2;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;6;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;240000;1;;1;1;;1;240000;3;;3;3;;4;2033;1;0;98;0;0;0;Unipersonal
TQRMNOTPXHLNNMCDEIJAH00872077;2024;3;1;1;1;S;33;404;1;;5;1;;2;2;1;1;;1;1;1;2;2;2;2;5;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;2;0;0;0;Nuclear
TQRMNOTVTHLONNCDEIJAH00865971;2024;3;1;1;1;S;33;5130;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;2;2;2;0;0;0;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;5;2;3;1430000;8;;7;8;;8;286000;4;;4;4;;5;9263;1;2;98;0;0;0;Extendido
