CODUSU;ANO4;TRIMESTRE;NRO_HOGAR;REALIZADA;REGION;MAS_500;AGLOMERADO;PONDERA;IV1;IV1_ESP;IV2;IV3;IV3_ESP;IV4;IV5;IV6;IV7;IV7_ESP;IV8;IV9;IV10;IV11;IV12_1;IV12_2;IV12_3;II1;II2;II3;II3_1;II4_1;II4_2;II4_3;II5;II5_1;II6;II6_1;II7;II7_ESP;II8;II8_ESP;II9;V1;V2;V21;V22;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19_A;V19_B;IX_TOT;IX_MEN10;IX_MAYEQ10;ITF;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCF;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;PONDIH;VII1_1;VII1_2;VII2_1;VII2_2;VII2_3;VII2_4;TIPO_HOGAR;DENSIDAD_HOGAR
TQRMNOQVQHLMLOCDEGGFB00852621;2024;1;1;1;42;S;10;601;1;;3;1;;3;2;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1410000;10;10;10;10;;10;470000;9;9;9;9;;9;859;2;0;98;0;0;0;Nuclear;MEDIO
TQRMNOQVXHKLLOCDEGGFB00860441;2024;1;1;1;42;S;10;530;1;;4;1;;3;2;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;5;0;5;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;0;3;4;0;0;Extendido;MEDIO
TQRMNOPSQHJLLOCDEFLID00860442;2024;1;1;1;43;S;5;512;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;98;0;0;0;Unipersonal;BAJO
TQRMNORPVHKOLNCDEFLID00860443;2024;1;1;1;43;S;5;496;1;;1;2;;4;2;1;1;;1;2;2;2;2;2;2;1;1;2;0;2;2;2;0;0;0;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;1;2;2;2;2;5;2;3;192000;2;2;2;2;;2;38400;1;1;1;1;;1;739;1;2;3;0;0;0;Extendido;ALTO
TQRMNOTXYHLMKMCDEIJAH00855164;2024;1;1;1;1;S;33;2252;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;2;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;2;0;0;0;Nuclear;BAJO
TQRMNORVTHLLLTCDEFLID00851954;2024;1;1;1;43;S;5;385;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;0;98;0;0;0;Nuclear;MEDIO
TQRMNORVUHLLLTCDEFLID00851955;2024;1;1;1;43;S;5;587;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;400000;5;5;5;4;;5;200000;6;6;5;6;;7;847;1;0;2;0;0;0;Nuclear;BAJO
TQRMNOPSVHKNKMCDEIOAH00860444;2024;1;1;1;43;N;38;131;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;Nuclear;BAJO
TQRMNOPQYHJMKRCDEIJAH00796201;2024;1;1;1;1;S;33;1292;1;;3;3;;4;2;1;1;;1;1;1;1;2;2;2;3;1;1;1;1;2;2;2;0;2;0;4;;4;ELECTRICIDAD;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;300000;3;;3;3;;3;300000;8;;7;7;;8;1611;1;0;98;0;0;0;Unipersonal;BAJO
TQRMNOPXTHJMLOCDEIJAH00796713;2024;1;1;1;1;S;33;1467;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;284000;3;;3;3;;3;284000;7;;7;7;;8;2210;1;0;98;0;0;0;Unipersonal;BAJO
TQRMNOSSYHMMKNCDEIOAH00802948;2024;1;1;1;43;N;38;108;1;;5;1;;1;2;1;1;;1;1;1;1;2;2;2;5;3;1;1;2;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;400000;4;5;4;;5;5;100000;3;3;2;;3;3;145;1;0;98;0;0;0;Nuclear;BAJO
TQRMNOPSSHJLMOCDEIJAH00855313;2024;1;1;1;1;S;33;481;2;;2;1;;5;1;1;2;;1;1;1;1;1;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;3;1;2;0;12;;12;12;;12;0;12;;12;12;;12;0;1;2;98;0;0;0;Nuclear;MEDIO
TQRMNOUSVHJOKOCDEFMDB00797144;2024;1;1;1;43;N;6;195;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;4;2;0;2;2;2;0;0;0;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;3;98;0;0;0;Nuclear;MEDIO
TQRMNOUWVHJOKOCDEFMDB00797145;2024;1;1;1;43;N;6;280;1;;1;1;;1;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;6;;2;;1;2;1;2;2;2;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;2;2;3;1;2;186000;1;2;2;;2;1;62000;1;1;1;;1;1;218;1;0;97;0;0;0;Nuclear;ALTO
TQRMNOQRYHJKKQCDEFMDB00798833;2024;1;1;1;43;N;6;336;1;;5;1;;1;1;1;1;;1;1;1;1;2;2;2;5;2;2;0;1;1;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;3;1;2;2020000;10;10;10;;10;10;673333,33;10;10;10;;10;10;914;1;2;98;0;0;0;Nuclear;BAJO
TQRMNOQYVHLMKOCDEGKDB00853078;2024;1;1;1;43;N;14;104;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;1;;2;;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;0;98;0;0;0;Nuclear;MEDIO
TQRMNORYYHJLKTCDEGKDB00797011;2024;1;1;1;43;N;14;186;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;5;3;1;1;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;850000;8;8;8;;9;9;425000;9;9;9;;9;10;252;1;0;2;0;0;0;Nuclear;BAJO
TQRMNOSQSHJMLLCDEFMDB00796184;2024;1;1;1;43;N;6;183;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;975000;9;9;9;;9;9;325000;8;8;8;;8;8;351;2;0;1;0;0;0;Nuclear;MEDIO
TQRMNORSSHLNLOCDEFMDB00852144;2024;1;1;1;43;N;6;420;1;;2;2;;2;2;1;1;;1;1;1;2;2;2;2;2;1;2;0;2;2;2;0;0;0;0;1;;2;;1;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;463000;5;5;5;;6;4;154333,33;4;4;4;;5;4;813;1;0;2;0;0;0;Nuclear;MEDIO
TQRMNORVUHLLLPCDEFMDB00852101;2024;1;1;1;43;N;6;387;2;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;530000;6;6;6;;6;5;265000;7;7;7;;7;7;771;2;0;98;0;0;0;Nuclear;BAJO
TQRMNOPVRHJMLNCDEGIBJ00798064;2024;1;1;1;41;N;12;356;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;2;;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;4;1;3;219000;2;2;3;;2;2;54750;1;1;1;;1;1;387;1;0;98;0;0;0;Nuclear;MEDIO
TQRMNOPVVHJOLQCDEGIBJ00798068;2024;1;1;1;41;N;12;248;1;;2;2;;4;2;1;1;;1;1;2;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;200000;2;2;2;;2;2;200000;6;6;7;;6;7;240;1;0;98;0;0;0;Unipersonal;BAJO
TQRMNOUYPHMOMMCDEIKAH00802652;2024;1;1;1;43;S;34;1413;1;;2;2;;3;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;0;2;340000;4;4;4;4;;4;170000;5;5;5;5;;5;1835;1;0;98;0;0;0;Nuclear;MEDIO
TQRMNOPVSHMMLNCDEIOAH00802917;2024;1;1;1;43;N;38;176;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;Unipersonal;BAJO
TQRMNOUPQHJOKMCDEOJAH00860547;2024;1;1;1;44;N;93;83;1;;1;1;;1;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;4;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;220000;2;2;2;;2;2;110000;3;3;2;;3;2;75;1;2;98;0;0;0;Nuclear;MEDIO
TQRMNOQVXHJMKNCDEOJAH00797659;2024;1;1;1;44;N;93;81;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;1;160000;1;1;1;;1;1;53333,33;1;1;1;;1;1;87;1;0;98;0;0;0;Nuclear;BAJO
TQRMNOTSTHLMKPCDEOJAH00856273;2024;1;1;1;44;N;93;161;1;;1;1;;4;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;190000;2;2;1;;2;1;190000;5;6;4;;6;4;177;1;0;97;0;0;0;Unipersonal;MEDIO
TQRMNOUPWHLMKOCDEOJAH00856244;2024;1;1;1;44;N;93;114;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;1;2;720000;7;8;6;;8;8;240000;6;7;5;;7;6;142;1;0;98;0;0;0;Nuclear;MEDIO
TQRMNORRSHKMKNCDEOJAH00860548;2024;1;1;1;44;N;93;73;1;;5;1;;2;1;1;1;;1;1;1;1;2;2;2;5;4;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;1300000;9;10;9;;10;10;325000;8;8;7;;8;8;78;4;0;2;0;0;0;Nuclear;BAJO
TQRMNOTYPHJKKOCDEOJAH00796118;2024;1;2;1;44;N;93;125;2;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;Unipersonal;BAJO
TQRMNORUUHKOKOCDEOJAH00860549;2024;1;1;1;44;N;93;60;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;5;3;1;1;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2;1;2;2;2;2;4;1;3;970000;9;9;8;;9;9;242500;7;7;5;;7;6;84;1;3;2;0;0;0;Nuclear;BAJO
TQRMNOPWQHMOKPCDEOJAH00803181;2024;1;1;1;44;N;93;45;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;880000;8;9;7;;9;9;293333,33;7;8;6;;8;7;66;1;0;2;0;0;0;Nuclear;MEDIO
TQRMNOPQVHLLLQCDEGJBF00852902;2024;1;1;1;43;S;13;860;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;3;;1;;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;1;2;1;1;2;2;2;2;1;1;150000;1;1;1;1;;1;75000;2;2;2;2;;1;875;1;0;98;0;0;0;Nuclear;BAJO
TQRMNOSRQHJKLOCDEGJBF00797914;2024;1;1;1;43;S;13;1420;2;;2;4;PARQUET;9;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;6;;1;;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;160000;1;1;1;1;;1;160000;5;5;4;4;;4;1524;97;0;98;0;0;0;Unipersonal;BAJO
TQRMNOSTYHKKLOCDEGJBF00860550;2024;1;1;1;43;S;13;1813;1;;4;1;;3;1;1;1;;1;1;1;1;2;2;2;4;2;1;1;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;5;0;5;930000;8;9;9;8;;9;186000;5;5;5;5;;5;1956;96;0;98;0;0;0;Extendido;MEDIO
TQRMNOURXHLKLRCDEGJBF00852893;2024;1;1;1;43;S;13;817;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;0;1;290000;3;3;3;3;;2;290000;7;8;7;7;;7;827;1;0;98;0;0;0;Unipersonal;BAJO
TQRMNOSPXHMLLSCDEGJBF00799634;2024;1;1;1;43;S;13;587;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;1;0;1;250000;2;3;2;2;;2;250000;7;7;6;7;;6;600;1;0;98;0;0;0;Unipersonal;BAJO
TQRMNOQTXHJKLPCDEGJBF00797595;2024;1;1;1;43;S;13;984;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2;1;2;2;2;2;2;0;2;301000;3;3;3;3;;3;150500;4;4;4;4;;4;1006;1;2;98;0;0;0;Nuclear;MEDIO
TQRMNORXUHLOLSCDEGJBF00852904;2024;1;1;1;43;S;13;828;1;;4;1;;2;1;1;1;;1;1;1;2;2;2;2;4;1;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;252000;2;3;3;2;;2;252000;7;7;6;7;;6;890;1;0;98;0;0;0;Unipersonal;BAJO
TQRMNOQPSHJMLRCDEGJBF00797596;2024;1;1;1;43;S;13;563;1;;3;1;;2;1;1;1;;1;1;1;2;2;2;2;3;2;2;0;1;1;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;2;2;2;0;2;510000;6;6;6;6;;6;255000;7;7;6;7;;6;602;1;0;98;0;0;0;Nuclear;BAJO
TQRMNORXWHMMLUCDEGJBF00799637;2024;1;1;1;43;S;13;602;1;;4;1;;2;1;1;1;;1;1;1;2;2;2;2;4;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;445000;5;5;5;5;;5;148333,33;4;4;4;4;;4;729;1;0;98;0;0;0;Nuclear;BAJO
TQRMNOPSSHLMLUCDEGJBF00860551;2024;1;1;1;43;S;13;559;2;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;1;1;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;1;0;1;160000;1;1;1;1;;1;160000;4;5;4;4;;4;592;1;0;98;0;0;0;Unipersonal;BAJO
TQRMNOPRTHLOKMCDEIHJF00854726;2024;1;1;1;44;N;31;323;2;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;2;2;2;0;0;0;0;2;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;2;3;500000;6;6;4;;6;4;100000;3;3;2;;3;1;334;2;0;1;3;0;0;Extendido;MEDIO
TQRMNOSSXHMNKMCDEIMBF00808132;2024;1;1;1;43;N;36;189;2;;2;1;;2;1;1;1;;1;1;1;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;559000;6;6;6;;7;7;186333,33;5;5;5;;6;5;221;1;0;98;0;0;0;Nuclear;MEDIO
TQRMNOQRPHMOLQCDEFMDB00804089;2024;1;1;1;43;N;6;172;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;2;98;0;0;0;Nuclear;BAJO
TQRMNORRSHKNLQCDEFMDB00860659;2024;1;1;1;43;N;6;170;1;;2;1;;4;2;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;6;;2;;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;4;1;3;333500;4;4;4;;4;3;83375;2;2;2;;2;1;283;1;3;98;0;0;0;Nuclear;MEDIO
TQRMNOPSWHJNLQCDEFMDB00797888;2024;1;1;1;43;N;6;300;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;6;1;5;650000;7;7;7;;7;6;108333,33;3;3;3;;3;2;554;2;3;98;0;0;0;Extendido;MEDIO
TQRMNOSYQHKKKTCDEFMDB00860660;2024;1;1;1;43;N;6;232;2;;1;1;;1;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;0;1;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;Unipersonal;MEDIO
TQRMNOPTWHKKKUCDEFMDB00860661;2024;1;1;1;43;N;6;171;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;120000;1;1;1;;1;1;120000;3;3;3;;3;2;255;1;0;97;0;0;0;Unipersonal;BAJO
TQRMNOPSTHKLKSCDEFMDB00860662;2024;1;1;1;43;N;6;176;2;;1;1;;1;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;255000;2;3;3;;3;2;255000;7;7;6;;7;7;224;1;0;98;0;0;0;Unipersonal;MEDIO
TQRMNOPXVHKMKRCDEFMDB00860663;2024;1;1;1;43;N;6;173;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;2;2;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;905000;8;9;9;;9;9;452500;9;9;9;;9;9;305;2;0;1;0;0;0;Nuclear;BAJO
TQRMNORWUHJNLPCDEGLDF00797891;2024;1;1;1;41;N;15;170;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;5;3;2;0;2;2;1;2;0;2;0;1;;2;;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1142400;9;9;10;;9;10;380800;8;9;10;;9;10;197;1;3;98;0;0;0;Nuclear;BAJO
TQRMNOPYQHMNLQCDEGLDF00799969;2024;1;1;1;41;N;15;93;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;1;1;1;;2;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;240000;2;2;3;;2;3;120000;3;3;4;;3;4;102;1;0;98;0;0;0;Nuclear;BAJO
TQRMNORSTHMNLQCDEGLDF00799970;2024;1;1;1;41;N;15;149;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;4;2;0;1;1;1;2;0;2;0;1;;2;;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;432000;5;5;6;;5;6;86400;2;2;3;;2;3;195;1;0;98;0;0;0;Extendido;MEDIO
TQRMNOQWVHKOLMCDEGPDJ00860664;2024;1;1;1;40;N;19;245;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;465000;5;5;6;;6;5;155000;4;5;6;;5;5;245;2;0;98;0;0;0;Nuclear;MEDIO
TQRMNOPTQHKMLNCDEGPDJ00860665;2024;1;1;1;40;N;19;171;1;;3;1;;4;1;1;1;;1;1;1;1;2;1;2;3;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1020000;9;9;10;;9;10;510000;9;10;10;;10;10;171;1;0;98;0;0;0;Nuclear;BAJO
TQRMNOQYQHLMLNCDEGPDJ00853529;2024;1;1;1;40;N;19;208;1;;5;2;;2;1;1;1;;1;1;1;1;1;2;2;5;4;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;7;1;6;667000;7;7;8;;8;8;95285,71;2;2;3;;3;3;208;2;3;98;0;0;0;Extendido;MEDIO
TQRMNORXWHKOLPCDEGPDJ00860666;2024;1;1;1;40;N;19;266;1;;3;1;;2;2;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;3;2;600000;7;7;8;;7;7;120000;3;3;4;;3;4;266;2;1;98;0;0;0;Extendido;MEDIO
TQRMNOQVXHMLLNCDEGPDJ00800344;2024;1;1;1;40;N;19;192;1;;2;1;;4;2;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;1;1;2;2;2;2;5;1;4;244000;2;2;3;;3;2;48800;1;1;1;;1;1;192;1;0;2;3;0;0;Extendido;ALTO
TQRMNOTVUHLOLPCDEGPDJ00853508;2024;1;1;1;40;N;19;280;1;;3;1;;2;2;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;2;2;516000;6;6;7;;6;6;129000;3;4;5;;4;4;280;2;0;98;0;0;0;Nuclear;MEDIO
TQRMNOQSQHJMKNCDEIGED00797892;2024;1;1;1;43;N;30;152;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;2;2;2;2;5;1;4;1171000;9;10;9;;10;9;234200;6;7;6;;7;5;218;1;2;98;0;0;0;Extendido;ALTO
TQRMNORRTHLMKMCDEIGED00854596;2024;1;1;1;43;N;30;127;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;1;4;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;3;4;0;0;Extendido;MEDIO
TQSMNOPTYHKMKNCDEIGED00860667;2024;1;1;1;43;N;30;152;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;630000;7;7;7;;7;6;210000;6;6;6;;6;4;204;1;2;98;0;0;0;Nuclear;MEDIO
TQRMNOSPUHMMKQCDEIGED00860668;2024;1;1;1;43;N;30;161;2;;1;1;;3;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;1;2;2;2;2;0;2;210000;2;2;2;;2;2;105000;3;3;2;;3;2;211;1;0;2;0;0;0;Nuclear;MEDIO
TQRMNOSYUHJMLMCDEFOCD00797666;2024;1;1;1;41;N;8;347;1;;1;2;;4;2;2;1;;1;2;2;2;2;2;1;1;1;2;0;2;2;2;0;0;0;0;2;;2;;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;5;2;3;297000;3;3;4;;3;6;59400;1;1;2;;1;2;411;1;2;98;0;0;0;Extendido;ALTO
