CODUSU;ANO4;TRIMESTRE;NRO_HOGAR;REALIZADA;REGION;MAS_500;AGLOMERADO;PONDERA;IV1;IV1_ESP;IV2;IV3;IV3_ESP;IV4;IV5;IV6;IV7;IV7_ESP;IV8;IV9;IV10;IV11;IV12_1;IV12_2;IV12_3;II1;II2;II3;II3_1;II4_1;II4_2;II4_3;II5;II5_1;II6;II6_1;II7;II7_ESP;II8;II8_ESP;II9;V1;V2;V21;V22;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19_A;V19_B;IX_TOT;IX_MEN10;IX_MAYEQ10;ITF;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCF;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;PONDIH;VII1_1;VII1_2;VII2_1;VII2_2;VII2_3;VII2_4;DENSIDAD_HOGAR
TQRMNORPYHKNKRCDEGJBF00858466;2024;1;1;1;43;S;13;518;1;;2;1;;1;1;1;1;;1;1;1;2;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;2;0;2;755000;8;8;8;8;;8;377500;8;9;8;8;;8;527;2;0;1;0;0;0;MEDIO
TQRMNOPRYHKMKSCDEGJBF00858467;2024;1;1;1;43;S;13;650;2;;2;1;;9;1;1;1;;1;1;1;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;1;2;2;2;3;0;3;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;2;3;0;0;0;MEDIO
TQRMNORYSHKMKSCDEGJBF00858468;2024;1;1;1;43;S;13;664;2;;1;1;;9;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;588800;6;7;6;6;;6;196266,67;5;6;5;5;;5;724;1;0;98;0;0;0;ALTO
TQRMNOQRVHMMLNCDEGJBF00799697;2024;1;1;1;43;S;13;579;2;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;1;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;1;0;1;310000;3;3;3;3;;3;310000;8;8;7;7;;7;614;1;0;98;0;0;0;BAJO
TQRMNOQRWHMMLNCDEGJBF00799747;2024;1;1;1;43;S;13;684;1;;3;1;;2;1;1;1;;1;1;1;2;2;2;2;3;2;2;0;1;1;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;2;1;1;2;2;2;4;2;2;525000;6;6;6;6;;6;131250;4;4;3;4;;3;768;1;0;98;0;0;0;MEDIO
TQRMNORVPHMMKOCDEGKDB00799888;2024;1;1;1;43;N;14;95;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;2;2;2;0;0;0;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;4;1;3;301000;3;3;3;;3;4;75250;2;2;2;;2;2;146;2;0;98;0;0;0;MEDIO
TQRMNOSUPHKMKQCDEGKDB00858469;2024;1;1;1;43;N;14;121;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;0;3;500000;6;6;6;;6;6;166666,67;5;5;4;;5;6;165;1;2;3;0;0;0;MEDIO
TQRMNOSWVHJMKRCDEGKDB00799894;2024;1;1;1;43;N;14;206;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;2;3;0;0;0;BAJO
TQRMNOPTPHLLKRCDEGKDB00853083;2024;1;1;1;43;N;14;92;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;0;98;0;0;0;BAJO
TQRMNOPUQHJMKSCDEGKDB00793422;2024;1;1;1;43;N;14;81;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;0;2;472000;5;6;5;;6;6;236000;6;7;6;;7;8;142;1;0;98;0;0;0;BAJO
TQRMNOPYSHMOKUCDEGKDB00799896;2024;1;1;1;43;N;14;120;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;BAJO
TQRMNOQVQHKMKUCDEGKDB00858470;2024;1;1;1;43;N;14;88;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;5;3;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;116000;1;1;1;;1;1;38666,67;1;1;1;;1;1;142;1;2;3;0;0;0;BAJO
TQRMNOPXQHJOKUCDEGKDB00799900;2024;1;1;1;43;N;14;119;1;;2;2;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;2;2;2;0;0;0;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;105000;1;1;1;;1;1;105000;3;3;2;;3;3;137;97;0;98;0;0;0;BAJO
TQRMNOPTWHJMLLCDEGKDB00793511;2024;1;1;1;43;N;14;118;1;;1;1;;4;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;200000;2;2;2;;2;2;200000;6;6;5;;6;6;160;1;0;98;0;0;0;MEDIO
TQRMNOQXQHLMKUCDEGKDB00858471;2024;1;1;1;43;N;14;93;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;5;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;1180000;9;10;9;;10;10;295000;7;8;7;;8;9;163;1;3;4;0;0;0;BAJO
TQRMNORUYHMMKUCDEIIAD00806990;2024;1;1;1;1;S;32;2639;2;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;1;1;1;;4;electricidad;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;0;1;800000;8;;7;8;;6;800000;10;;10;10;;9;3780;1;0;98;0;0;0;BAJO
TQRMNORVPHMMKUCDEIIAD00801736;2024;1;1;1;1;S;32;2639;2;;1;1;;2;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;4;electricidad;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;800000;8;;7;8;;6;800000;10;;10;10;;9;3780;1;0;98;0;0;0;MEDIO
TQRMNOQVSHLKLOCDEIIAD00854866;2024;1;1;1;1;S;32;941;2;;1;1;;9;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;120000;1;;1;1;;1;60000;1;;1;1;;1;1366;1;0;98;0;0;0;MEDIO
TQRMNORQWHLOOOCDEIIAD00854801;2024;1;1;1;1;S;32;1676;1;;6;1;;2;1;1;1;;1;1;1;1;2;2;2;6;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;0;1;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;98;0;0;0;BAJO
TQRMNOSWSHJKOOCDEIIAD00793900;2024;1;1;1;1;S;32;665;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;2;2;2;2;2;2;1;0;1;0;12;;12;12;;12;0;12;;12;12;;12;0;2;0;98;0;0;0;BAJO
TQRMNOSUYHLKOPCDEIIAD00854818;2024;1;1;1;1;S;32;483;2;;3;1;;4;1;1;1;;1;1;1;1;1;2;2;3;1;2;0;1;2;2;2;0;2;0;4;;2;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;420000;5;;5;5;;3;420000;9;;8;9;;6;387;1;0;98;0;0;0;BAJO
TQRMNOQYWHJLOQCDEIIAD00793902;2024;1;1;1;1;S;32;1425;2;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;2025000;10;;10;10;;10;1012500;10;;10;10;;10;2222;2;0;1;0;0;0;MEDIO
TQRMNOPRQHKMNRCDEIJAH00858591;2024;1;1;1;1;S;33;1671;1;;3;1;;4;1;1;2;;1;1;1;2;2;2;2;3;2;2;0;2;1;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;270000;3;;3;3;;3;54000;1;;1;1;;1;2592;1;2;98;0;0;0;MEDIO
TQRMNOSUTHKNNUCDEIJAH00858592;2024;1;1;1;1;S;33;1398;2;;4;1;;4;1;1;2;;1;1;1;2;2;1;2;4;1;1;1;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;300000;3;;3;3;;3;150000;4;;4;4;;5;1951;2;0;98;0;0;0;BAJO
TQRMNOWRRHMMNQCDEIJAH00807145;2024;1;1;1;1;S;33;1613;1;;4;1;;1;1;1;2;;1;1;1;2;2;2;2;4;1;2;0;1;2;1;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;0;2;1320000;9;;9;9;;10;660000;10;;10;10;;10;2889;1;2;96;0;0;0;BAJO
TQRMNOSQPHJOONCDEIJAH00802298;2024;1;1;1;1;S;33;2367;1;;3;1;;4;2;1;2;;1;1;1;2;1;1;2;3;3;2;0;1;2;2;2;0;2;0;2;;1;;1;1;1;2;2;2;2;1;1;2;2;2;2;2;2;2;1;2;1;2;2;2;2;4;0;4;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;4;3;0;0;MEDIO
TQRMNOSPUHMONSCDEIJAH00807157;2024;1;1;1;1;S;33;3086;1;;4;1;;4;1;1;2;;1;1;1;2;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;1056000;9;;9;9;;9;211200;6;;6;6;;7;5013;1;2;3;4;0;0;MEDIO
TQRMNOPPYHLNTPCDEIJAH00855227;2024;1;1;1;1;S;33;271;1;;3;2;;4;1;1;1;;1;1;2;1;2;2;2;3;3;2;0;1;1;2;2;0;2;0;1;;4;electrica;1;1;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;2;2;2;5;0;5;672000;7;;7;7;;7;134400;4;;4;4;;4;601;1;2;98;0;0;0;MEDIO
TQRMNOQSQHLNTPCDEIJAH00855213;2024;1;1;1;1;S;33;306;1;;3;2;;4;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;2;2;2;0;0;0;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;4;2;2;395000;4;;4;4;;5;98750;2;;2;2;;3;595;1;2;98;0;0;0;MEDIO
TQRMNOQXWHMMTRCDEIJAH00802281;2024;1;1;1;1;S;33;1716;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;0;4;0;12;;12;12;;12;0;12;;12;12;;12;0;2;3;98;0;0;0;MEDIO
TQRMNOSYXHMMTRCDEIJAH00802320;2024;1;1;1;1;S;33;1630;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;5;1;4;0;12;;12;12;;12;0;12;;12;12;;12;0;1;4;98;0;0;0;ALTO
TQRMNOSVTHLOTQCDEIJAH00855173;2024;1;1;1;1;S;33;2203;1;;3;1;;1;1;1;2;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;2;2;2;1;0;1;260000;2;;2;2;;2;260000;7;;7;7;;7;2858;1;0;98;0;0;0;BAJO
TQRMNORRYHMMKNCDEIJAH00807252;2024;1;1;1;1;S;33;2585;1;;3;1;;3;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;2;2;2;0;2;0;12;;12;12;;12;0;12;;12;12;;12;0;2;0;98;0;0;0;BAJO
TQRMNOSPWHLOKMCDEFIAH00856348;2024;1;1;1;43;S;2;675;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;135000;1;1;1;1;;1;67500;1;1;1;1;;1;971;1;0;98;0;0;0;MEDIO
TQRMNOQSTHMNKMCDEFIAH00803297;2024;1;1;1;43;S;2;650;1;;3;1;;4;1;1;1;;1;1;1;2;2;2;2;3;2;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;2;98;0;0;0;BAJO
TQRMNOQVPHLNKNCDEFIAH00856351;2024;1;1;1;43;S;2;779;1;;2;1;;1;1;1;1;;1;1;1;2;2;2;2;2;1;1;1;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;98;0;0;0;MEDIO
TQRMNOPWWHKMKNCDEFIAH00858593;2024;1;1;1;43;S;2;757;1;;2;1;;4;1;1;1;;1;1;1;1;2;1;2;2;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;3;0;3;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;98;0;0;0;MEDIO
TQRMNOPUQHJMLTCDEGJBF00793330;2024;1;1;1;43;S;13;585;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;1;1;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;1;2;2;2;0;2;420000;5;5;5;5;;4;210000;6;6;6;6;;5;650;2;0;98;0;0;0;MEDIO
TQRMNOPUSHJMLTCDEGJBF00793331;2024;1;1;1;43;S;13;648;1;;3;1;;1;1;1;1;;1;1;1;3;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;705000;7;8;8;7;;8;352500;8;8;8;8;;8;738;1;0;98;0;0;0;BAJO
TQRMNOQYXHJMLTCDEGJBF00793332;2024;1;1;1;43;S;13;686;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;1;2;0;2;0;8;;2;;1;2;1;2;1;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;485000;5;6;5;5;;5;485000;9;9;9;9;;9;749;97;0;97;0;0;0;BAJO
TQRMNOPSWHJNMLCDEGJBF00793333;2024;1;1;1;43;S;13;540;1;;2;1;;1;1;1;1;;1;1;1;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;2;;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;1;0;1;205000;2;2;2;2;;2;205000;6;6;5;6;;5;518;1;0;98;0;0;0;MEDIO
TQRMNOQWRHMLMNCDEGJBF00799766;2024;1;1;1;43;S;13;594;1;;1;1;;4;1;1;1;;1;1;1;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;300000;3;3;3;3;;3;300000;7;8;7;7;;7;603;1;0;98;0;0;0;MEDIO
TQRMNOPWPHMMMOCDEGJBF00799719;2024;1;1;1;43;S;13;604;2;;3;1;;2;1;1;1;;1;1;1;2;2;2;2;3;1;2;0;1;1;2;2;0;2;0;3;;4;ELECTRICO;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;1;0;1;140000;1;1;1;1;;1;140000;4;4;4;4;;3;627;1;0;98;0;0;0;BAJO
TQRMNOQYQHJMMMCDEGJBF00793580;2024;1;1;1;43;S;13;628;1;;5;1;;3;1;1;1;;1;1;1;2;2;2;2;5;5;2;0;1;1;1;2;0;2;0;1;;4;electrico;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;2;3;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;2;4;0;0;0;MEDIO
TQRMNOQWYHMOLPCDEGOIH00800284;2024;1;1;1;40;N;18;170;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;4;0;4;420000;5;5;5;;5;6;105000;3;3;4;;3;4;178;1;4;98;0;0;0;MEDIO
TQRMNOPQPHMLLQCDEGOIH00858702;2024;1;1;1;40;N;18;272;1;;2;1;;3;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;331500;4;4;4;;4;5;82875;2;2;3;;2;3;258;2;0;98;0;0;0;MEDIO
TQRMNOQQUHLLLQCDEGOIH00853427;2024;1;1;1;40;N;18;284;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;4;3;1;1;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;0;4;270000;3;3;3;;3;4;67500;1;1;2;;2;2;288;2;0;98;0;0;0;MEDIO
TQRMNOTURHMOLRCDEIJAH00802191;2024;1;1;1;1;S;33;1461;1;;2;2;;5;2;1;1;;1;1;2;2;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;0;3;144000;1;;1;1;;1;48000;1;;1;1;;1;2927;1;0;98;0;0;0;MEDIO
TQRMNOQVSHLMMLCDEIJAH00855146;2024;1;1;1;1;S;33;1698;1;;2;1;;2;1;1;1;;1;1;1;2;2;2;2;2;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;12;;12;12;;12;0;12;;12;12;;12;0;1;2;98;0;0;0;MEDIO
TQRMNOQYQHMNLUCDEIJAH00802193;2024;1;1;1;1;S;33;2230;1;;4;2;;4;1;1;1;;1;1;2;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;4;0;4;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;98;0;0;0;MEDIO
TQRMNOSPYHLNMQCDEIJAH00855041;2024;1;1;1;1;S;33;1531;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;2;2;2;0;0;0;0;1;;2;;1;1;1;2;2;2;2;2;2;1;2;2;2;1;2;1;1;2;2;1;2;2;2;3;0;3;209000;2;;2;2;;2;69666,67;2;;2;2;;2;2182;1;0;3;0;0;0;MEDIO
TQRMNOPPYHLMKOCDEFJAH00851658;2024;1;1;1;43;N;3;261;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;4;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1000000;9;9;9;;9;9;500000;9;9;9;;10;9;482;1;2;98;0;0;0;BAJO
TQRMNOQQTHLMKOCDEFJAH00858703;2024;1;1;1;43;N;3;335;1;;4;1;;3;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2;2;3;0;3;507000;6;6;6;;6;6;169000;5;5;4;;5;4;771;1;2;3;0;0;0;BAJO
TQRMNOSYRHKMKNCDEFMDB00858704;2024;1;1;1;43;N;6;188;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;2;2;2;0;0;0;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;220000;2;2;2;;2;2;110000;3;3;3;;3;2;325;1;2;98;0;0;0;BAJO
TQRMNOQWTHLMKMCDEGPDJ00853544;2024;1;1;1;40;N;19;312;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;4;2;0;1;2;1;2;0;2;0;1;;1;;1;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;4;1;3;1530800;10;10;10;;10;10;382700;8;9;10;;9;9;312;2;0;1;0;0;0;MEDIO
TQRMNOQWQHKKKNCDEGPDJ00858705;2024;1;1;1;40;N;19;159;2;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;2;2;2;3;0;3;1620000;10;10;10;;10;10;540000;9;10;10;;10;10;159;1;2;98;0;0;0;BAJO
TQRMNOPQUHMMKTCDEGPDJ00800404;2024;1;1;1;40;N;19;217;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;230000;2;2;2;;2;2;230000;6;7;8;;7;8;217;1;0;98;0;0;0;BAJO
TQRMNORVVHLLKRCDEGPDJ00853492;2024;1;1;1;40;N;19;164;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;612000;7;7;8;;7;7;153000;4;4;6;;5;5;164;2;0;3;0;0;0;MEDIO
TQRMNOSTVHLMLQCDEGPDJ00853510;2024;1;1;1;40;N;19;175;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;495000;5;6;6;;6;5;165000;5;5;6;;5;6;175;2;0;98;0;0;0;MEDIO
TQRMNOQQTHKMKMCDEGKDB00858706;2024;1;1;1;43;N;14;80;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;5;2;3;728000;7;8;8;;8;8;145600;4;4;4;;4;5;142;1;0;98;0;0;0;MEDIO
TQRMNOQTQHKMKSCDEGKDB00858707;2024;1;1;1;43;N;14;87;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;700000;7;8;8;;8;8;175000;5;5;5;;5;6;99;2;0;98;0;0;0;MEDIO
TQRMNOPUQHJKKQCDEGLDF00858708;2024;1;1;1;41;N;15;164;1;;5;1;;3;1;1;1;;1;1;1;1;2;2;2;5;4;2;0;1;1;1;2;0;2;0;1;;2;;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;0;12;12;12;;12;12;0;12;12;12;;12;12;0;96;0;98;0;0;0;BAJO
TQRMNOQTUHLNKQCDEGLDF00853184;2024;1;1;1;41;N;15;121;1;;2;2;;4;2;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;3;0;3;146000;1;1;1;;1;1;48666,67;1;1;1;;1;1;133;1;0;3;0;0;0;MEDIO
TQRMNORYPHKMLLCDEHMHF00858709;2024;1;1;1;42;N;26;132;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1450000;10;10;10;;10;10;483333,33;9;9;10;;9;10;151;2;0;97;0;0;0;MEDIO
TQRMNOQVVHLMLNCDEHJGH00853908;2024;1;1;1;40;S;23;373;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;97;0;0;0;BAJO
TQRMNOQPRHKNLNCDEHJGH00858710;2024;1;1;1;40;S;23;214;1;;4;1;;2;2;1;1;;1;2;2;1;1;1;2;4;2;2;0;2;2;2;0;0;0;0;1;;4;ELECTRICIDAD;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;2;0;2;355000;4;4;4;4;;4;177500;5;5;7;5;;6;243;1;0;98;0;0;0;BAJO
TQRMNORXRHJLLMCDEGNFJ00793596;2024;1;1;1;44;N;17;266;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;2;96;0;0;0;BAJO
